id,local,age,employed,home_x,home_y,work_start,work_dur,work_part,education_start,education_dur,education_part,leisure_start,leisure_dur,leisure_part,shop_start,shop_dur,shop_part,work_id,work_x,work_y
6681629,Avenches,22,True,2569476,1192035,44,10,0,50,16,0,54,2,0,63,0,0,26832,2570712,1189658
6459220,Avenches,80,False,2569858,1191613,94,6,0,58,8,0,46,39,0,102,2,1,369235,2570010,1192646
6682305,Avenches,30,True,2570805,1191660,91,58,1,50,18,0,92,14,0,70,0,0,301142,2569480,1189185
6326421,Avenches,58,False,2569511,1192173,42,56,0,0,0,0,57,0,0,74,8,1,13025,2577894,1194748
6989415,Avenches,5,False,2569731,1192546,0,0,0,80,23,0,120,12,0,98,8,0,311415,2538366,1152329
6681772,Avenches,2,False,2569377,1189379,0,0,0,46,16,0,56,4,0,104,2,0,175227,2500190,1116472
6682772,Avenches,47,True,2570027,1192547,61,22,1,110,6,0,74,5,0,56,0,0,129466,2568386,1196106
7098229,Avenches,41,False,2569628,1192209,42,56,0,0,0,0,60,0,0,62,2,0,78969,2575280,1197197
6326357,Avenches,31,True,2569695,1192232,60,32,1,50,29,0,113,1,0,56,0,0,224408,2528718,1162818
7096520,Avenches,30,True,2569586,1191756,42,24,0,117,12,0,99,3,0,49,4,0,196938,2578644,1184393
6326339,Avenches,60,False,2569128,1192011,42,56,0,0,0,0,102,12,0,92,2,1,407859,2575456,1197570
6682125,Avenches,48,True,2569575,1192416,82,30,1,104,10,0,62,3,0,54,2,0,52550,2575012,1196826
7010016,Avenches,0,False,2569620,1191920,0,0,0,83,16,0,88,5,0,92,0,0,125922,2569860,1192347
6639109,Avenches,50,True,2570010,1192646,58,0,1,110,7,0,126,13,0,118,6,0,156043,2663906,1225011
6459118,Avenches,61,True,2569815,1192662,30,34,0,110,48,0,104,25,0,106,0,0,382576,2570980,1191815
6984506,Avenches,7,False,2569396,1192189,0,0,0,44,24,1,96,7,1,92,1,0,282729,2570104,1187541
6682726,Avenches,3,False,2569803,1191817,0,0,0,44,27,0,87,8,0,70,2,0,366722,2599482,1199020
6459038,Avenches,26,True,2570935,1191814,102,61,1,78,34,0,73,0,0,112,2,1,467776,2575512,1197543
6681910,Avenches,47,True,2570927,1191833,45,4,0,103,10,0,101,9,0,70,6,0,452029,2569588,1192077
6459005,Avenches,64,True,2569685,1192500,80,8,0,112,6,0,114,10,0,65,1,0,43933,2570006,1193377
6682410,Avenches,27,True,2569894,1192527,45,34,0,50,29,0,106,1,0,99,0,0,282729,2570104,1187541
7024073,Avenches,28,True,2569962,1192723,42,24,1,51,22,0,74,10,0,112,4,0,115751,2578876,1180530
6682642,Avenches,53,True,2569557,1189185,82,48,1,56,3,0,112,12,1,92,3,0,30240,2595520,1197709
7031375,Avenches,62,True,2569449,1192197,44,10,1,110,6,0,112,0,0,105,6,0,105296,2570476,1193703
6682638,Avenches,60,True,2569761,1191831,78,32,0,56,12,0,85,6,0,84,1,0,156828,2539416,1181428
6326654,Avenches,35,True,2569878,1192664,44,29,1,46,44,0,110,22,1,56,6,1,126544,2573170,1181372
6458917,Avenches,80,False,2569561,1192161,85,6,0,60,3,0,112,0,0,42,10,1,173589,2580522,1199140
6326400,Avenches,25,True,2569685,1192500,71,28,1,77,20,0,118,5,0,74,2,0,140377,2561126,1184595
7111375,Avenches,63,True,2569822,1191583,40,26,1,103,8,0,112,12,0,104,0,0,490470,2568320,1196517
6459065,Avenches,76,False,2569335,1189175,85,6,0,93,3,0,81,0,0,88,0,1,382537,2569734,1192310
6326529,Avenches,34,True,2569720,1192237,46,34,0,77,12,0,107,24,1,88,1,1,250783,2569626,1189125
6681850,Avenches,19,True,2570046,1192576,80,68,1,120,29,0,102,17,0,87,2,0,245816,2567860,1191760
6458751,Avenches,48,True,2569474,1191854,41,68,1,56,3,0,107,0,1,94,4,0,461985,2569626,1192177
6919138,Avenches,38,True,2569463,1191643,68,72,0,110,3,0,100,18,1,72,1,1,305262,2577012,1183419
7080572,Avenches,14,False,2569925,1192609,0,0,0,44,19,0,83,11,0,77,1,0,105296,2570476,1193703
6458959,Avenches,42,True,2569619,1192221,78,1,1,103,48,0,69,24,0,108,3,0,43933,2570006,1193377
6429690,Avenches,68,False,2569530,1192090,65,6,0,60,3,0,94,5,1,70,10,1,17880,2567660,1190710
6326450,Avenches,86,False,2569768,1192553,85,14,0,65,4,0,74,10,1,88,1,0,377153,2567840,1190762
6682408,Avenches,60,True,2569894,1192527,42,24,1,118,7,0,84,18,0,80,4,0,47460,2600936,1200513
6458842,Avenches,55,True,2569451,1192298,53,31,1,96,6,0,87,18,0,54,3,0,317273,2566252,1195345
7055623,Avenches,12,False,2570089,1192683,0,0,0,77,22,1,126,3,1,99,2,0,376733,2569996,1192407
6928190,Avenches,22,True,2569908,1192381,80,32,0,77,28,0,40,2,0,92,3,0,461985,2569626,1192177
7039761,Avenches,42,True,2569748,1192206,40,54,1,104,7,0,70,10,0,102,4,0,375573,2576954,1202518
6458691,Avenches,68,False,2570138,1192774,85,14,0,59,8,0,118,14,0,87,5,0,287310,2664380,1224506
6682941,Avenches,64,True,2569349,1191505,78,63,0,110,18,0,82,12,1,48,1,1,197337,2561932,1185712
6655623,Avenches,15,False,2569058,1191968,0,0,1,45,26,0,95,14,0,92,0,0,89010,2578840,1184033
6326661,Avenches,65,False,2569644,1192071,42,56,0,0,0,0,74,7,0,84,0,0,39556,2562820,1174168
6458738,Avenches,62,True,2569908,1192381,42,12,0,108,18,0,95,18,1,56,16,0,173589,2580522,1199140
6326592,Avenches,47,True,2570010,1192712,47,28,1,110,7,0,74,27,0,89,9,0,37634,2562322,1185378
6616838,Avenches,27,True,2569959,1192459,61,51,1,104,23,0,116,6,0,84,2,1,361237,2599634,1199605
6601802,Avenches,66,False,2569741,1192206,85,14,0,59,8,0,47,8,1,88,16,0,5623,2577916,1182348
6647608,Avenches,64,True,2570010,1192646,100,18,1,110,10,0,54,8,0,64,6,1,497270,2574020,1210434
7023817,Avenches,26,True,2569507,1192393,48,64,0,120,11,0,108,4,0,107,2,0,391682,2664556,1222862
6655365,Avenches,67,False,2569965,1192594,82,14,1,60,8,0,88,18,1,92,1,1,106308,2562640,1205300
6326501,Avenches,51,True,2569543,1192079,46,21,1,104,30,0,122,2,0,114,4,0,235503,2569048,1192201
6936112,Avenches,43,True,2569845,1192690,34,56,0,56,23,0,125,7,1,108,4,1,130236,2578370,1183774
6994559,Avenches,23,False,2569522,1191827,96,51,0,49,35,1,106,0,0,112,0,0,100455,2532066,1157564
6326604,Avenches,74,False,2569570,1192037,65,14,0,93,8,0,82,5,0,61,3,0,254836,2563320,1186670
7052358,Avenches,25,False,2569845,1192690,42,64,0,46,51,0,118,26,0,88,8,1,379815,2578238,1182474
6458983,Avenches,73,True,2569089,1192067,78,22,1,0,0,0,97,6,0,71,6,0,21047,2575154,1197103
6681920,Avenches,30,True,2570010,1192712,80,56,1,57,28,0,99,20,0,102,2,0,309376,2539714,1181402
6682024,Avenches,18,True,2569735,1192554,0,0,0,46,22,1,98,23,1,98,6,0,77945,2581118,1187751
6682196,Avenches,10,False,2569878,1192664,0,0,0,52,22,1,77,6,1,81,0,0,106397,2689376,1252136
6458816,Avenches,64,True,2569596,1189213,82,2,0,72,12,0,102,11,0,80,3,0,127964,2578156,1183781
6682399,Avenches,33,True,2569510,1191874,80,56,1,78,26,0,53,6,0,108,6,0,334480,2575350,1197347
7094368,Avenches,46,True,2569766,1192598,43,1,1,110,7,0,76,3,0,90,1,0,81761,2561792,1185371
6657980,Avenches,55,True,2569128,1192011,48,12,1,110,6,0,118,11,1,97,8,1,414111,2562870,1188523
6655740,Avenches,34,True,2569974,1192668,45,56,0,120,21,0,108,7,0,136,9,0,32472,2567250,1191438
7127409,Avenches,38,True,2569480,1189185,122,0,1,107,30,0,76,16,1,98,0,0,60889,2600814,1199631
6682392,Avenches,43,True,2569510,1191874,80,56,0,118,12,0,76,20,0,105,4,0,372917,2560476,1204498
7084764,Avenches,17,True,2569575,1192235,0,0,0,44,26,1,70,36,1,70,3,0,250785,2569350,1189507
6965699,Avenches,18,True,2569510,1191874,0,0,0,50,26,0,78,12,0,43,0,0,102691,2599134,1199745
6681644,Avenches,14,False,2569618,1192165,0,0,0,76,22,0,55,14,0,66,2,0,60889,2600814,1199631
6998476,Avenches,32,True,2569733,1192145,82,46,0,52,12,0,76,20,0,108,5,0,375045,2567904,1192932
6326605,Avenches,35,True,2569554,1192039,46,22,1,104,24,0,56,4,0,83,5,0,83189,2571184,1191542
6960026,Avenches,38,True,2570010,1192712,43,8,1,112,8,0,53,3,1,56,2,0,375573,2576954,1202518
6681648,Avenches,9,False,2569464,1189181,0,0,0,46,20,0,86,20,1,105,0,1,13563,2539480,1179750
6682272,Avenches,48,True,2569802,1192611,64,32,0,103,10,0,54,2,0,69,10,1,105296,2570476,1193703
7030310,Avenches,9,False,2569792,1191773,0,0,0,46,22,1,70,10,0,106,2,0,318559,2538666,1152122
7049286,Avenches,38,True,2569510,1191874,48,55,0,107,12,0,63,12,1,106,4,1,368950,2570686,1186758
6682075,Avenches,32,True,2569392,1189504,36,20,0,78,34,0,109,8,0,82,1,1,39401,2573846,1209991
6458784,Avenches,63,False,2569409,1192261,42,56,0,0,0,0,58,4,0,108,3,0,105296,2570476,1193703
6326613,Avenches,53,True,2569264,1191854,61,59,0,108,6,0,96,14,0,104,17,0,331301,2575364,1197238
6459268,Avenches,46,True,2569450,1192426,80,6,1,72,12,0,94,8,0,102,2,0,136457,2564898,1193339
7102869,Avenches,11,False,2569671,1192224,0,0,0,45,23,1,92,11,0,67,8,0,42125,2569192,1197151
7061461,Avenches,4,False,2569510,1191874,0,0,0,80,14,0,96,18,0,102,20,0,414111,2562870,1188523
7011197,Avenches,3,False,2570884,1191876,0,0,0,52,28,0,115,23,0,86,0,0,37634,2562322,1185378
6326733,Avenches,45,True,2569632,1191797,36,1,1,112,6,0,92,0,1,114,2,0,74322,2569578,1192776
6942440,Avenches,12,False,2569766,1192598,0,0,0,41,9,1,74,18,1,103,4,0,99297,2533728,1155318
7055206,Avenches,37,False,2569480,1191837,42,56,0,0,0,0,96,23,0,58,1,0,358753,2500172,1116861
6681742,Avenches,42,True,2569554,1192438,82,6,0,112,12,0,74,1,0,90,28,0,47460,2600936,1200513
6681844,Avenches,43,True,2570010,1192712,32,16,1,112,6,0,69,18,0,78,5,1,105296,2570476,1193703
6681707,Avenches,13,False,2569429,1192279,0,0,0,50,14,1,84,6,1,74,0,0,197340,2562156,1186268
6459081,Avenches,63,False,2569663,1191731,42,56,0,0,0,0,68,21,0,60,2,0,324192,2569910,1193104
6682471,Avenches,36,True,2569987,1192492,79,72,0,104,12,0,76,2,1,100,1,0,162235,2562962,1186408
7090607,Avenches,27,False,2569554,1192048,64,0,0,78,12,1,124,32,0,62,2,0,145495,2554872,1188828
6682889,Avenches,46,True,2569128,1192011,36,62,1,110,0,0,122,11,1,120,2,1,156828,2539416,1181428
6681830,Avenches,44,True,2569460,1192271,78,24,1,56,12,0,114,10,0,92,0,1,65955,2561364,1194955
7052359,Avenches,55,True,2569845,1192690,46,31,0,103,7,0,69,3,1,54,6,1,129448,2567564,1196424
6682335,Avenches,30,False,2569586,1191756,81,7,0,78,8,0,89,9,1,62,4,0,105296,2570476,1193703
6661908,Avenches,33,True,2568962,1189265,40,28,0,68,41,0,120,65,0,112,0,0,276282,2538716,1152458
6598034,Avenches,85,False,2569542,1192206,84,6,0,65,4,0,58,20,0,61,3,0,49305,2567968,1192947
6459146,Avenches,21,True,2569885,1192248,82,6,0,104,24,0,86,7,0,112,0,0,203500,2575560,1193729
7004303,Avenches,20,True,2569878,1192664,42,20,0,50,44,0,86,13,0,48,2,0,3053,2561184,1186129
6459306,Avenches,77,False,2569289,1192223,85,3,0,60,8,0,90,3,0,50,3,1,424344,2566934,1222792
6681673,Avenches,2,False,2569570,1192480,0,0,0,82,23,0,87,24,0,65,0,0,2012,2683092,1252428
6682367,Avenches,10,False,2569740,1192197,0,0,0,80,22,1,102,56,0,99,2,0,254914,2573998,1188884
6326681,Avenches,53,True,2569510,1191874,40,6,1,110,12,0,99,0,1,62,6,0,335019,2571140,1199357
6458960,Avenches,55,True,2569719,1192663,124,57,1,112,23,0,73,8,0,72,28,0,126712,2538672,1181429
7128624,Avenches,30,False,2569570,1192480,64,0,0,78,6,0,89,8,0,112,1,0,197340,2562156,1186268
6326546,Avenches,47,False,2569570,1192136,42,56,0,0,0,0,72,12,1,58,2,0,134987,2567880,1191500
6978194,Avenches,45,True,2569570,1192136,38,56,1,107,12,0,72,22,0,100,1,0,146604,2575000,1196465
6326385,Avenches,46,True,2569460,1191695,38,1,1,118,3,0,50,4,1,108,1,0,4636,2596580,1198560
6458735,Avenches,59,True,2569926,1191495,92,30,0,56,10,0,70,6,1,106,3,1,368950,2570686,1186758
6682500,Avenches,49,True,2569454,1189361,82,35,1,96,6,0,63,2,0,85,2,1,148121,2599790,1199243
6681711,Avenches,19,True,2569618,1191710,46,28,1,50,48,0,71,8,0,54,5,0,1755,2561220,1185426
7007680,Avenches,3,False,2569170,1192085,0,0,0,48,29,0,70,10,0,43,4,0,372378,2569616,1192194
6681968,Avenches,41,True,2569878,1192610,36,48,1,110,8,0,52,42,0,101,2,0,134987,2567880,1191500
6681816,Avenches,51,True,2569636,1192281,50,22,1,56,12,0,92,11,0,62,2,0,219124,2569666,1192548
6922706,Avenches,12,False,2569987,1192752,0,0,0,80,14,1,106,20,0,104,2,0,372378,2569616,1192194
6326510,Avenches,61,True,2569845,1192690,59,2,1,108,7,0,113,8,0,62,0,0,100455,2532066,1157564
7053829,Avenches,46,True,2569308,1189359,50,28,0,56,3,0,74,79,0,82,0,0,83659,2537706,1155180
6999832,Avenches,8,False,2569610,1191810,0,0,0,50,16,0,112,20,0,70,2,0,304312,2563064,1186486
7077027,Avenches,12,False,2569719,1192663,0,0,0,78,12,0,71,14,0,112,0,0,377154,2555366,1188705
6682762,Avenches,65,False,2569582,1191885,42,56,0,0,0,0,76,0,1,48,2,0,424344,2566934,1222792
6682565,Avenches,79,False,2569627,1192576,85,14,0,58,48,0,112,10,0,54,0,0,317273,2566252,1195345
6968005,Avenches,44,True,2569933,1192690,77,20,0,56,3,0,114,3,0,114,10,0,368950,2570686,1186758
6681998,Avenches,54,True,2569934,1194729,38,5,0,107,48,0,125,20,0,101,0,0,105296,2570476,1193703
6682433,Avenches,7,False,2569551,1191842,0,0,0,78,28,1,98,6,0,96,1,0,43797,2569480,1189185
6459064,Avenches,71,True,2569335,1189175,48,1,0,0,0,0,64,19,1,71,6,0,52550,2575012,1196826
6682561,Avenches,30,True,2569927,1192304,47,26,0,76,41,0,110,27,1,70,2,1,78969,2575280,1197197
6681676,Avenches,48,True,2569878,1192664,46,30,1,118,48,0,100,4,1,94,2,1,105296,2570476,1193703
6682383,Avenches,33,False,2569510,1191874,81,0,0,48,12,0,105,40,0,90,6,0,77945,2581118,1187751
6653452,Avenches,22,False,2569610,1191810,64,51,0,49,51,0,134,0,0,74,2,1,167818,2576714,1182555
6948181,Avenches,46,True,2569913,1191871,78,20,1,110,48,0,110,12,0,90,23,0,125922,2569860,1192347
6682208,Avenches,52,True,2569441,1192095,78,38,1,56,8,0,110,4,1,48,9,0,126978,2568958,1191930
6682019,Avenches,10,False,2569830,1191781,0,0,0,82,28,1,102,14,0,61,0,0,455130,2552044,1182508
6918207,Avenches,39,True,2569685,1192421,43,82,1,104,12,0,66,6,0,119,2,0,17374,2575012,1196826
6957953,Avenches,20,False,2569698,1191830,65,64,0,57,50,0,48,0,0,104,8,0,129360,2550726,1167862
6326440,Avenches,69,True,2570010,1192712,82,24,1,0,0,0,115,24,1,103,4,0,197851,2561656,1186930
6933426,Avenches,46,True,2570923,1191739,80,32,0,112,18,0,120,4,0,44,1,0,376099,2578968,1183968
6681930,Avenches,25,True,2569750,1191983,73,55,0,106,14,0,56,10,1,62,11,1,99419,2561770,1185675
6681630,Avenches,50,False,2571274,1191903,42,56,0,0,0,0,68,0,0,49,2,0,350293,2569688,1191954
6682962,Avenches,23,True,2569676,1191705,50,4,1,50,22,0,70,8,0,66,4,0,105296,2570476,1193703
7044024,Avenches,28,True,2569845,1192690,38,62,1,119,44,0,72,22,0,49,2,1,497270,2574020,1210434
7035892,Avenches,39,False,2570079,1192665,42,56,0,0,0,0,51,1,0,104,3,1,382544,2538578,1180590
6458779,Avenches,84,False,2569634,1191878,65,3,0,59,4,0,46,6,0,52,1,0,126489,2538180,1154220
6682587,Avenches,24,False,2569962,1192723,48,64,0,42,52,1,73,7,0,85,10,1,391379,2569668,1192151
6681835,Avenches,35,True,2570855,1191774,56,65,1,74,12,0,111,14,1,106,5,0,382537,2569734,1192310
6681623,Avenches,51,False,2569950,1192346,42,56,0,0,0,0,66,4,0,94,3,1,89840,2575808,1190567
7022275,Avenches,10,False,2569610,1191810,0,0,0,42,23,1,112,24,1,78,0,0,52221,2571884,1189028
6326752,Avenches,49,True,2570010,1192646,48,0,1,107,48,0,128,0,1,66,4,1,30240,2595520,1197709
6916784,Avenches,45,True,2569750,1191983,56,54,0,72,3,0,93,12,0,84,6,1,89848,2575808,1190567
6459329,Avenches,68,False,2569339,1189379,85,6,0,93,4,0,97,6,0,60,0,0,166021,2575238,1186143
6682646,Avenches,3,False,2570138,1192774,0,0,0,47,26,0,82,15,0,43,6,0,372150,2538210,1151938
6682445,Avenches,17,True,2569555,1191730,0,0,0,80,32,1,96,20,1,71,1,1,240511,2613696,1260523
6954439,Avenches,33,True,2569797,1191857,40,43,0,77,16,0,102,7,1,97,2,1,105296,2570476,1193703
6458730,Avenches,70,False,2569754,1192264,84,14,0,59,48,0,53,16,0,96,17,0,173589,2580522,1199140
6681568,Avenches,40,True,2569666,1192548,39,14,1,118,12,0,74,12,1,110,4,0,23087,2571458,1189133
6682153,Avenches,13,False,2569695,1192217,0,0,0,50,18,1,105,1,1,105,6,1,93897,2567822,1190658
7002248,Avenches,38,False,2569903,1192184,42,56,0,0,0,0,85,0,0,113,2,0,175227,2500190,1116472
6933150,Avenches,38,True,2569734,1192091,77,3,1,104,18,0,76,2,1,64,1,0,59214,2569578,1192776
6596766,Avenches,35,False,2569774,1192206,64,7,0,42,50,0,56,29,0,99,0,0,282589,2570368,1189049
6682682,Avenches,51,True,2569650,1192521,52,45,0,110,23,0,85,0,0,54,2,0,14421,2559550,1204316
6682792,Avenches,28,False,2569987,1192752,48,64,0,56,48,0,58,21,0,80,6,0,100455,2532066,1157564
6681556,Avenches,27,True,2569350,1189507,34,10,1,52,12,0,77,16,0,97,1,0,126489,2538180,1154220
6326414,Avenches,57,True,2569679,1192164,92,26,1,104,48,0,54,20,0,85,1,0,237806,2569716,1192131
7035894,Avenches,11,False,2570079,1192665,0,0,0,82,18,0,101,5,0,103,2,1,245816,2567860,1191760
6458914,Avenches,61,False,2569722,1192134,42,56,0,0,0,0,68,9,0,47,6,0,309742,2579234,1194755
6682852,Avenches,38,True,2569377,1189379,68,30,1,103,12,0,110,20,0,72,4,0,461985,2569626,1192177
7005154,Avenches,1,False,2570048,1192507,0,0,0,50,22,0,72,7,0,114,6,0,457781,2553774,1188188
6458910,Avenches,61,True,2570068,1192480,49,1,1,110,3,0,79,34,0,68,0,0,382576,2570980,1191815
7001912,Avenches,2,False,2569503,1191818,0,0,0,81,12,0,116,10,0,67,2,0,108477,2565950,1195128
6459286,Avenches,33,True,2569815,1192662,42,57,0,77,63,1,120,4,0,106,0,1,339844,2569928,1192125
6682870,Avenches,42,True,2569748,1192206,128,0,1,104,12,0,73,80,1,100,2,1,378839,2531066,1159058
6459182,Avenches,75,False,2569881,1192478,64,6,0,60,4,0,54,39,0,97,1,1,467776,2575512,1197543
6681961,Avenches,50,False,2569603,1192048,42,56,0,0,0,0,77,2,1,54,2,1,292869,2577036,1183660
6458878,Avenches,52,False,2569878,1192610,42,56,0,0,0,0,50,0,0,62,3,0,295297,2538090,1158690
6682562,Avenches,36,True,2570138,1192774,44,68,1,110,12,0,94,1,0,68,2,0,313980,2562008,1184975
7062206,Avenches,47,False,2569421,1189175,42,56,0,0,0,0,82,21,0,80,21,1,36826,2567536,1191324
6459170,Avenches,70,True,2569762,1192181,38,70,0,0,0,0,118,0,0,103,2,0,91623,2602596,1202902
6661909,Avenches,57,True,2568962,1189265,46,61,1,108,7,0,96,3,0,102,2,0,292869,2577036,1183660
6459204,Avenches,66,True,2569896,1192582,52,6,0,0,0,0,44,19,0,59,2,0,167989,2574988,1196238
7026957,Avenches,16,True,2568714,1192443,0,0,0,78,28,1,110,16,1,87,4,0,207793,2561420,1185607
6326649,Avenches,70,False,2569943,1192447,85,14,0,65,8,0,54,16,1,92,2,0,197339,2569126,1192206
6968009,Avenches,22,False,2569933,1192690,96,12,1,59,24,0,108,0,0,112,2,0,93897,2567822,1190658
6458827,Avenches,59,True,2569510,1191874,45,55,0,107,12,0,76,5,0,76,4,1,278755,2567466,1191624
6985450,Avenches,5,False,2569695,1192045,0,0,0,78,26,0,112,5,0,91,1,0,490470,2568320,1196517
6682247,Avenches,6,False,2569598,1192208,0,0,0,46,22,1,72,6,1,61,0,0,42125,2569192,1197151
7073600,Avenches,18,True,2569580,1192293,0,0,1,46,12,1,46,5,0,72,0,0,252036,2565638,1188869
7091541,Avenches,37,True,2569878,1192610,38,32,1,107,10,0,108,1,0,104,0,0,250767,2571038,1191600
7071814,Avenches,35,True,2569962,1192723,42,9,1,78,63,0,100,5,0,46,0,0,339844,2569928,1192125
6682205,Avenches,45,True,2569878,1192610,44,34,1,56,23,0,52,6,0,51,0,0,39341,2562004,1186149
6682221,Avenches,18,True,2569666,1192548,0,0,1,46,20,0,97,12,1,100,4,0,172451,2574986,1196413
6682167,Avenches,2,False,2569513,1191714,0,0,0,45,23,0,70,15,0,66,0,0,344024,2569488,1211165
6682309,Avenches,54,False,2569690,1191739,42,56,0,0,0,0,46,0,0,98,1,0,36826,2567536,1191324
6681964,Avenches,53,True,2569457,1189247,46,10,0,103,23,0,72,4,0,52,1,0,105296,2570476,1193703
6681657,Avenches,45,True,2569503,1192347,44,72,0,108,12,0,50,14,0,60,2,0,81761,2561792,1185371
6458774,Avenches,75,False,2569058,1191968,82,6,0,59,8,0,84,14,0,92,4,0,368942,2561514,1187205
6682043,Avenches,60,False,2569374,1189249,42,56,0,0,0,0,98,14,1,113,4,0,99419,2561770,1185675
6955201,Avenches,31,True,2570010,1192712,33,28,0,58,44,0,108,12,1,100,0,1,200254,2577830,1183876
6923721,Avenches,40,True,2569719,1192663,30,32,1,110,23,0,84,6,1,114,3,1,376636,2578104,1183936
6681798,Avenches,57,True,2569847,1191794,40,1,0,56,7,0,108,2,0,108,2,0,362818,2601016,1199703
6682341,Avenches,62,True,2571400,1191323,107,24,1,108,12,0,51,0,0,82,4,0,314570,2539902,1153466
6681866,Avenches,32,True,2569170,1192085,56,1,0,50,20,0,68,17,1,78,2,0,105296,2570476,1193703
6458837,Avenches,76,False,2569627,1192576,84,2,0,58,4,0,70,0,1,74,7,1,105296,2570476,1193703
6682224,Avenches,46,True,2569118,1192328,38,22,1,108,30,0,64,54,0,101,2,0,21221,2569536,1211265
6682304,Avenches,53,True,2570805,1191660,83,32,0,56,23,0,54,18,1,47,0,1,361237,2599634,1199605
1111182,Avenches,60,True,2569340,1189900,42,31,0,104,6,0,91,6,1,81,6,0,516913,2563160,1196455
6326516,Avenches,63,True,2569685,1192500,50,33,0,103,3,0,90,18,0,92,7,0,105296,2570476,1193703
6326315,Avenches,48,False,2569627,1192576,42,56,0,0,0,0,114,13,0,55,3,0,449648,2569834,1192143
6458725,Avenches,55,True,2569685,1192500,78,20,1,110,30,0,74,6,0,37,2,0,127811,2561292,1204426
6459104,Avenches,24,True,2569789,1192631,34,31,1,120,16,0,120,10,1,72,16,0,41380,2577006,1198720
6458744,Avenches,27,True,2569256,1191911,42,33,1,76,14,0,104,6,1,66,0,0,424344,2566934,1222792
6682290,Avenches,22,True,2569878,1192664,44,22,0,46,30,0,70,4,1,69,2,0,105296,2570476,1193703
6682347,Avenches,19,True,2569966,1192656,30,10,0,114,11,0,72,2,0,80,4,0,309376,2539714,1181402
6459095,Avenches,72,True,2569663,1192113,52,18,0,0,0,0,108,10,0,96,4,0,18241,2578306,1183215
6681877,Avenches,34,True,2570092,1192689,46,30,1,50,48,0,84,6,1,105,1,0,130236,2578370,1183774
7116173,Avenches,29,True,2569415,1191810,46,22,1,44,22,0,88,10,0,94,2,0,15909,2664124,1244403
6682496,Avenches,45,True,2569837,1191698,108,54,1,108,48,0,110,16,0,85,6,1,43933,2570006,1193377
6682836,Avenches,48,True,2569392,1189322,80,20,1,104,0,0,113,11,1,93,1,0,368942,2561514,1187205
6682485,Avenches,65,False,2569396,1192189,42,56,0,0,0,0,72,0,0,100,21,1,376653,2577928,1184621
6681899,Avenches,10,False,2569913,1191871,0,0,0,45,14,0,78,7,1,64,2,0,32034,2562538,1185453
6326308,Avenches,91,False,2570103,1192497,84,2,0,58,8,0,62,8,0,90,1,0,105296,2570476,1193703
6458727,Avenches,67,False,2569921,1192293,64,6,0,60,4,0,81,0,0,61,1,0,117215,2599656,1197216
7004300,Avenches,54,True,2569878,1192664,51,24,1,107,0,0,116,41,0,56,1,1,105296,2570476,1193703
6991827,Avenches,58,True,2569852,1192641,70,22,1,50,18,0,120,18,0,88,3,0,32034,2562538,1185453
6681880,Avenches,12,False,2569541,1192032,0,0,0,82,24,1,48,6,0,67,0,0,391379,2569668,1192151
7057797,Avenches,30,True,2569582,1191885,46,33,0,78,63,0,108,22,0,48,2,1,199138,2595496,1197881
